event_id,event_name,date,location,fight_id,division,title_fight,method,finish_round,match_time_sec,total_rounds
1fac46d466abd5b8,UFC Fight Night: Blaydes vs. Daukaus,2022/03/26,"Columbus, Ohio, USA",f6afaf2a39fa441c,lightweight,0,Decision - Unanimous,3,300,3.0
1fac46d466abd5b8,UFC Fight Night: Blaydes vs. Daukaus,2022/03/26,"Columbus, Ohio, USA",d0b7a79d3e7f3362,bantamweight,0,KO/TKO,2,154,3.0
1fac46d466abd5b8,UFC Fight Night: Blaydes vs. Daukaus,2022/03/26,"Columbus, Ohio, USA",bb31c77bddd1317e,women's bantamweight,0,Decision - Unanimous,3,300,3.0
1fac46d466abd5b8,UFC Fight Night: Blaydes vs. Daukaus,2022/03/26,"Columbus, Ohio, USA",6ed495c177d69a3a,middleweight,0,Submission,2,118,3.0
1fac46d466abd5b8,UFC Fight Night: Blaydes vs. Daukaus,2022/03/26,"Columbus, Ohio, USA",82b2b97b85c7225c,flyweight,0,Decision - Unanimous,3,300,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",06641a8c62e45661,heavyweight,0,Submission,1,225,5.0
1fac46d466abd5b8,UFC Fight Night: Blaydes vs. Daukaus,2022/03/26,"Columbus, Ohio, USA",3ecccdab76baa59c,women's flyweight,0,Decision - Unanimous,3,300,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",ce3d94186567a684,featherweight,0,KO/TKO,1,153,3.0
1fac46d466abd5b8,UFC Fight Night: Blaydes vs. Daukaus,2022/03/26,"Columbus, Ohio, USA",97e522591ac7eb29,featherweight,0,Decision - Unanimous,3,300,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",bcd1e1d71a172d53,welterweight,0,Decision - Unanimous,3,300,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",001441f70c293931,lightweight,0,Submission,1,229,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",a200b5dcbdd2506e,lightweight,0,KO/TKO,2,67,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",5a878a6bebc973d7,women's flyweight,0,KO/TKO,3,112,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",6e705b2365bc03fa,featherweight,0,Submission,1,57,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",5e378c52f26935d6,women's strawweight,0,Decision - Split,3,300,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",4c7e55061dc3bf89,flyweight,0,Submission,1,58,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",ae989e21c3839b49,heavyweight,0,KO/TKO,1,243,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",53d0df57a917c6a0,bantamweight,0,Decision - Unanimous,3,300,3.0
1d00756835ca67c9,UFC Fight Night: Volkov vs. Aspinall,2022/03/19,"London, England, United Kingdom",766b4f5e77ab0860,light heavyweight,0,Submission,1,237,3.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",838bb84a5a976a9c,catch weight,0,Decision - Unanimous,5,300,5.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",43b43c5d439b2f98,welterweight,0,KO/TKO,2,38,3.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",fce6ab43b7d09aa4,lightweight,0,KO/TKO,2,46,3.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",abd45edc07a8d9e3,featherweight,0,Decision - Unanimous,3,300,3.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",d03d0abf331df751,welterweight,0,Decision - Unanimous,5,300,5.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",cda06ff86cfe4f5f,heavyweight,0,KO/TKO,1,136,3.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",59d44b6888885500,featherweight,0,Submission,1,195,3.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",ee278a5a25744cac,light heavyweight,0,Decision - Split,3,300,3.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",c6fc43c351b08bda,women's flyweight,0,Submission,2,207,3.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",9321b3c90ea5ca6c,women's strawweight,0,Decision - Split,3,300,3.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",d5323490163dde0e,light heavyweight,0,Decision - Unanimous,3,300,3.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",c420c376cc1d149c,flyweight,0,Decision - Unanimous,3,300,3.0
75e0d3cc2262b732,UFC 272: Covington vs. Masvidal,2022/03/05,"Las Vegas, Nevada, USA",36d9337a27b71ba9,lightweight,0,Decision - Split,3,300,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",8aa16cc1ba99aac1,light heavyweight,0,Decision - Unanimous,5,300,5.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",463fac0e48505b62,lightweight,0,KO/TKO,1,197,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",226884e46a10865d,middleweight,0,Decision - Unanimous,3,300,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",23eec2d9cb2d78cd,light heavyweight,0,KO/TKO,2,25,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",9b46a662b8fa1d8d,bantamweight,0,KO/TKO,1,126,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",26fbee4ed13ff35d,women's flyweight,0,Decision - Unanimous,3,300,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",3b06c512abfa0494,welterweight,0,Decision - Unanimous,3,300,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",70b8d357e89383bd,featherweight,0,Decision - Unanimous,3,300,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",b70313eae7c24b27,bantamweight,0,Decision - Unanimous,3,300,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",5cad3ab6553e9ec9,featherweight,0,Submission,2,282,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",b55de7d791b9f62d,women's flyweight,0,Submission,2,135,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",b400c29fbeee0206,bantamweight,0,KO/TKO,1,127,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",9cb78122a23e6a7d,middleweight,0,Submission,1,221,3.0
1f9344211ca7fd60,UFC Fight Night: Santos vs. Ankalaev,2022/03/12,"Las Vegas, Nevada, USA",f10c2c84652ef573,light heavyweight,0,KO/TKO,3,44,3.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",f7865e5a6d009a87,light heavyweight,0,KO/TKO,1,175,5.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",93026443e5140415,heavyweight,0,Decision - Unanimous,3,300,3.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",25da52bc590ef664,featherweight,0,KO/TKO,1,264,3.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",04e2d50c24a88dbd,middleweight,0,Decision - Split,3,300,3.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",e36a5d4d53b97d4e,women's bantamweight,0,Submission,1,224,3.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",958799d957945a3a,lightweight,0,KO/TKO,2,118,3.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",33cc40fc1da409d3,women's strawweight,0,Decision - Unanimous,3,300,3.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",528c208293bdef13,featherweight,0,Decision - Unanimous,3,300,3.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",8cd583f6d10692bc,bantamweight,0,Decision - Unanimous,3,300,3.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",ea63f56779100678,bantamweight,0,KO/TKO,3,213,3.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",2d8db91f91f68069,featherweight,0,KO/TKO,2,121,3.0
77940e45bc86208e,UFC Fight Night: Walker vs. Hill,2022/02/19,"Las Vegas, Nevada, USA",99fd8396cbe1df03,catch weight,0,Submission,1,299,3.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022/02/26,"Las Vegas, Nevada, USA",c4eb14c3de579842,women's flyweight,0,Decision - Unanimous,3,300,3.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022/02/26,"Las Vegas, Nevada, USA",01468f766dd7385c,middleweight,0,Submission,2,89,3.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022/02/26,"Las Vegas, Nevada, USA",2f4d42e0b9696f71,catch weight,0,KO/TKO,1,203,5.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022/02/26,"Las Vegas, Nevada, USA",84d633d4a9fbf331,middleweight,0,Decision - Split,3,300,3.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022/02/26,"Las Vegas, Nevada, USA",8515f07911765f89,lightweight,0,KO/TKO,2,117,3.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022/02/26,"Las Vegas, Nevada, USA",cb1f27818d46af0e,lightweight,0,Submission,1,131,3.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022/02/26,"Las Vegas, Nevada, USA",f087a10a6f2bcc99,women's featherweight,0,Decision - Unanimous,3,300,3.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022/02/26,"Las Vegas, Nevada, USA",181ceedcacc01d48,flyweight,0,Decision - Split,3,300,3.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022/02/26,"Las Vegas, Nevada, USA",61a20ff34b6948ba,lightweight,0,Submission,3,100,3.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022/02/26,"Las Vegas, Nevada, USA",901e62b7af57f559,featherweight,0,Decision - Unanimous,3,300,3.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022/01/15,"Las Vegas, Nevada, USA",9dfcf675cf2c1575,featherweight,0,Decision - Unanimous,5,300,5.0
f6a7b02c42e9fc5b,UFC Fight Night: Makhachev vs. Green,2022/02/26,"Las Vegas, Nevada, USA",c5d5fcf290cc029e,welterweight,0,Submission,1,122,3.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022/01/15,"Las Vegas, Nevada, USA",f9a4e625dffc30d4,women's flyweight,0,Decision - Unanimous,3,300,3.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022/01/15,"Las Vegas, Nevada, USA",3bcbb0e039f4f5d8,heavyweight,0,Submission,1,146,3.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022/01/15,"Las Vegas, Nevada, USA",8d89f3b8798f444d,flyweight,0,Decision - Split,3,300,3.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022/01/15,"Las Vegas, Nevada, USA",8693027377658e61,featherweight,0,Decision - Unanimous,3,300,3.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022/01/15,"Las Vegas, Nevada, USA",b5b5156c713c5d47,lightweight,0,KO/TKO,1,227,3.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022/01/15,"Las Vegas, Nevada, USA",3738135e4c9d8273,welterweight,0,Decision - Unanimous,3,300,3.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022/01/15,"Las Vegas, Nevada, USA",e8517ed0b49abc37,middleweight,0,Decision - Unanimous,3,300,3.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022/01/15,"Las Vegas, Nevada, USA",7c2a02b5ea169b54,featherweight,0,Decision - Unanimous,3,300,3.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022/01/22,"Anaheim, California, USA",cddd3d4febe097f8,flyweight,1,Decision - Unanimous,5,300,5.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022/01/15,"Las Vegas, Nevada, USA",3a8c0158d910546d,lightweight,0,Decision - Unanimous,3,300,3.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022/01/22,"Anaheim, California, USA",80f65ee9b6f8d63b,bantamweight,0,Submission,1,47,3.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022/01/22,"Anaheim, California, USA",44a55ba1de2b30e2,bantamweight,0,Decision - Unanimous,3,300,3.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022/01/22,"Anaheim, California, USA",5ba543efdce072f5,welterweight,0,Decision - Unanimous,3,300,3.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022/01/22,"Anaheim, California, USA",e786542667fdecf0,heavyweight,1,Decision - Unanimous,5,300,5.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022/01/22,"Anaheim, California, USA",9687021e5c4d092a,bantamweight,0,Decision - Unanimous,3,300,3.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022/01/22,"Anaheim, California, USA",0669231ebe3dd560,welterweight,0,KO/TKO,1,179,3.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022/01/22,"Anaheim, California, USA",453283e947919ff7,welterweight,0,KO/TKO,1,246,3.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022/01/22,"Anaheim, California, USA",4047c2e259529179,women's strawweight,0,Submission,1,145,3.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022/01/22,"Anaheim, California, USA",5da7168ac2ff0e1d,lightweight,0,KO/TKO,1,195,3.0
335ad945324c3a2e,UFC 270: Ngannou vs. Gane,2022/01/22,"Anaheim, California, USA",0a0beb5aa9810de4,women's flyweight,0,Decision - Unanimous,3,300,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",ca8f73d038c4d6e7,middleweight,1,Decision - Unanimous,5,300,5.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",18a1617ee7356352,middleweight,0,KO/TKO,2,269,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",bb42336d6417914c,heavyweight,0,KO/TKO,2,100,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",81c22cfa22002ea4,heavyweight,0,Decision - Split,3,300,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",238832b58a66ae07,lightweight,0,Submission,2,83,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",388adad23aaa9d39,lightweight,0,Decision - Unanimous,3,300,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",a0ba726da4a50458,bantamweight,0,Submission,3,108,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",19e742ccaa09cf08,bantamweight,0,Decision - Unanimous,3,300,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",3bebd99d5f94bec7,light heavyweight,0,Decision - Unanimous,3,300,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",821bef3a3394dd96,bantamweight,0,Submission,2,204,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",c16bda7548181613,middleweight,0,Decision - Unanimous,3,300,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",b1e048825b5bbe1c,women's flyweight,0,Decision - Split,3,300,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",6708f3a32861038a,heavyweight,0,Decision - Unanimous,3,300,3.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",ace166f26c2ac2e8,middleweight,0,Decision - Split,3,300,3.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",4b67a1875390e7ad,middleweight,0,Decision - Split,5,300,5.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",6b4c2cc27855506a,welterweight,0,KO/TKO,1,250,3.0
cbb682f5fcc44bfc,UFC 271: Adesanya vs. Whittaker 2,2022/02/12,"Houston, Texas, USA",507080ccded73591,welterweight,0,Submission,1,278,3.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",0730c4e6fb247fa1,light heavyweight,0,Submission,2,130,3.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",208c5dc52ccfd47a,featherweight,0,Decision - Split,3,300,3.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",0489b42ac0ab6d4b,middleweight,0,Decision - Unanimous,3,300,3.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",c816a969cb001168,bantamweight,0,Submission,3,98,3.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",f9ab966e63968c15,middleweight,0,KO/TKO,1,16,3.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",84ebbad426d25713,featherweight,0,Decision - Unanimous,3,300,3.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",e82f15afac3dac93,light heavyweight,0,KO/TKO,1,177,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",4b7ec02b39fc6f70,heavyweight,0,KO/TKO,1,216,5.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",673ed36fa5c12d5f,women's bantamweight,0,Decision - Unanimous,3,300,3.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",1765fc442ea03873,flyweight,0,KO/TKO,1,82,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",8b3b38167060b1d7,welterweight,0,Decision - Unanimous,3,300,3.0
883922e5cd6d8473,UFC Fight Night: Hermansson vs. Strickland,2022/02/05,"Las Vegas, Nevada, USA",342779192b116314,welterweight,0,KO/TKO,2,135,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",2e200563dd7c4922,women's strawweight,0,Decision - Split,3,300,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",a43dcd04788d95c7,bantamweight,0,KO/TKO,2,134,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",2a5484a6d5e7a2da,featherweight,0,KO/TKO,1,132,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",fc0927c657c51622,heavyweight,0,KO/TKO,1,113,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",730f14ccff80f3b0,lightweight,0,KO/TKO,2,206,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",bdaca0a96d44438a,middleweight,0,Submission,3,178,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",dd552b389152636a,women's flyweight,0,KO/TKO,3,45,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",85d9a516c3c6c205,women's featherweight,0,Submission,2,187,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",b4f88d65b47c2a39,featherweight,0,Decision - Unanimous,3,300,3.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",ea76a3af8c5ecc55,lightweight,0,Submission,2,125,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",0b633295d9e017a3,women's bantamweight,1,Submission,2,206,5.0
2a470ad41c22c25a,UFC Fight Night: Lewis vs. Daukaus,2021/12/18,"Las Vegas, Nevada, USA",a760d0f5de2e1aaa,heavyweight,0,KO/TKO,3,206,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",b22eab3aa1522f40,lightweight,1,Submission,3,62,5.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",795aa42785a46643,flyweight,0,KO/TKO,1,201,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",2d0d13dfc6c37ba8,welterweight,0,Decision - Split,3,300,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",8c01b7dccc4d0926,bantamweight,0,KO/TKO,1,282,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",abb8c6c0a057184e,bantamweight,0,Decision - Unanimous,3,300,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",6537a32e7af905b0,featherweight,0,Decision - Unanimous,3,300,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",50f2539c73b98eec,heavyweight,0,KO/TKO,2,26,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",9039762cb9f4abdb,middleweight,0,KO/TKO,1,88,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",8bcdcfb0f93f1409,bantamweight,0,KO/TKO,2,255,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",505397f405e40206,women's flyweight,0,Submission,1,299,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",16243b1470887cb6,middleweight,0,Submission,1,193,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",537a5aa4c248830e,featherweight,0,Decision - Unanimous,3,300,3.0
ef927e4fe2117ab8,UFC 269: Oliveira vs. Poirier,2021/12/11,"Las Vegas, Nevada, USA",fc2a30bfb760bdf8,women's flyweight,0,Decision - Unanimous,3,300,3.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",3109d1151f149aaf,bantamweight,0,Decision - Unanimous,5,300,5.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",9e5bbbacf1d92cb4,middleweight,0,KO/TKO,2,118,3.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",a38648a1c190f9be,lightweight,0,KO/TKO,3,140,3.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",b3847772199e2639,light heavyweight,0,KO/TKO,1,48,3.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",657b7da9c89352fe,welterweight,0,Decision - Unanimous,3,300,3.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",5d64044b985004e7,lightweight,0,Submission,2,81,3.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",376dddfa82debbf4,flyweight,0,KO/TKO,1,242,3.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",723a8a8c82cab1c8,middleweight,0,KO/TKO,1,274,3.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",405bded9cc7a7c15,welterweight,0,Decision - Unanimous,3,300,3.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",3fc8afbb23b9ac16,women's strawweight,0,Decision - Unanimous,3,300,3.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",1ce1a43ef68ffc7d,bantamweight,0,KO/TKO,1,122,3.0
509697e08673d2e5,UFC Fight Night: Font vs. Aldo,2021/12/04,"Las Vegas, Nevada, USA",42b28adbed6966b7,light heavyweight,0,Decision - Unanimous,3,300,3.0
